parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,àcu,,male ego's older brother,"uju, cucu",,,
myB,"àŋa, nuk",,male ego's younger brother,,,,
feB,àcu,,female ego's older brother,"uju, cucu",,,
fyB,"àŋa, nuk",,female ego's younger brother,,,,
meZ,ái,,male ego's older sister,"aji, cici",,,
myZ,"àŋa, numu",,male ego's younger sister,,,,
feZ,ái,,female ego's older sister,"aji, cici",,,
fyZ,"àŋa, numu",,female ego's younger sister,,,,
mF,"pàla, popa",,male ego's father,,,,
fF,"pàla, popa",,female ego's father,,,,
mS,phújuŋ,,male ego's son,,,,
fS,phújuŋ,,female ego's son,,,,
mD,phúmu,,male ego's daughter,,,,
fD,phúmu,,female ego's daughter,,,,
mFF,"gáwa, pàlagaga",,male ego's father‘s father,,,,
mFM,"gàma, hàmagaga",,male ego's father's mother,,,,
mMF,"gáwa, pàlagaga",,male ego's mother's father,,,,
mMM,"gàma, hàmagaga",,male ego's mother's mother,,,,
fFF,"gáwa, pàlagaga",,female ego's father's father,,,,
fFM,"gàma, hàmagaga",,female ego's father's mother,,,,
fMF,"gáwa, pàlagaga",,female ego's mother's father,,,,
fMM,"gàma, hàmagaga",,female ego's mother's mother,,,,
meBS,phújuŋ,,male ego's older brother's son,,,,
myBS,phújuŋ,,male ego's younger brother's son,,,,
meZS,phújuŋ,,male ego's older sister's son,,,,
myZS,phújuŋ,,male ego's younger sister's son,,,,
meBD,phúmu,,male ego's older brother's daughter,,,,
myBD,phúmu,,male ego's younger brother's daughter,,,,
meZD,phúmu,,male ego's older sister's daughter,,,,
myZD,phúmu,,male ego's younger sister's daughter,,,,
feBS,phújuŋ,,female ego's older brother's son,,,,
fyBS,phújuŋ,,female ego's younger brother's son,,,,
feZS,phújuŋ,,female ego's older sister's son,,,,
fyZS,phújuŋ,,female ego's younger sister's son,,,,
feBD,phúmu,,female ego's older brother's daughter,,,,
fyBD,phúmu,,female ego's younger brother's daughter,,,,
feZD,phúmu,,female ego's older sister's daughter,,,,
fyZD,phúmu,,female ego's younger sister's daughter,,,,
mFeB,pàpche,,male ego's father's older brother,,,,
mFyB,àu,,male ego's father's younger brother,aupapa,,,
mMeB,àjaŋ,,male ego's mother's older brother,,,,
mMyB,àjaŋ,,male ego's mother's younger brother,,,,
mMeZ,hà̤mce,,male ego's mother's older sister,,,,
fFeB,pàpche,,female ego's father's older brother,,,,
fFyB,àu,,female ego's father's younger brother,aupapa,,,
fMeB,àjaŋ,,female ego's mother's older brother,,,,
fMyB,àjaŋ,,female ego's mother's younger brother,,,,
fMeZ,hà̤mce,,female ego's mother's older sister,,,,
fH,khyówa,,female ego‘s husband,,,,
mWM,íbi,,male ego's wife's mother,,,,
fHM,íbi,,female ego's husband's mother,,,,
