parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,nhiyi,,male ego's older brother,,,ElkinND,
myB,nhiyi,,male ego's younger brother,,,ElkinND,
feB,nhiyi,,female ego's older brother,,,ElkinND,
fyB,nhiyi,,female ego's younger brother,,,ElkinND,
meZ,kaku,,male ego's older sister,,,ElkinND,
myZ,natarta,,male ego's younger sister,,,ElkinND,
feZ,kaku,,female ego's older sister,,,ElkinND,
fyZ,nartala,,female ego's younger sister,,,ElkinND,
mF,ngapiri,,male ego's father,,,ElkinND,
mM,ngandrri,,male ego's mother,,,ElkinND,
fF,ngapiri,,female ego's father,,,ElkinND,
fM,ngandrri,,female ego's mother,,,ElkinND,
mS,"ngathamurrani, ngathamurr",,male ego's son,,,ElkinND,
fS,ngathani,,female ego's son,,,ElkinND,
mD,ngathamurra,,male ego's daughter,,,ElkinND,
fD,ngathani,,female ego's daughter,,,ElkinND,
mSS,yenku,,male ego's son's son,,,ElkinND,
mSD,yenku,,male ego's son's daughter,,,ElkinND,
mDS,"ngardarda, kami",,male ego's daughter's son,,,ElkinND,
mDD,"ngardarda, kami",,male ego's daughter's daughter,,,ElkinND,
fSS,yenku,,female ego's son's son,,,ElkinND,
fSD,yenku,,female ego's son's daughter,,,ElkinND,
fDS,kanhini,,female ego's daughter's son,,,ElkinND,
fDD,kanhini,,female ego's daugher's daughter,,,ElkinND,
mFF,yenku,,male ego's father‘s father,,,ElkinND,
mFM,kami,,male ego's father's mother,,,ElkinND,
mMF,ngardarda,,male ego's mother's father,,,ElkinND,
mMM,kanini,,male ego's mother's mother,,,ElkinND,
fFF,yenku,,female ego's father's father,,,ElkinND,
fFM,kami,,female ego's father's mother,,,ElkinND,
fMF,ngardarda,,female ego's mother's father,,,ElkinND,
fMM,kanini,,female ego's mother's mother,,,ElkinND,
meZS,thinarra,,male ego's older sister's son,,,ElkinND,
myZS,thinarra,,male ego's younger sister's son,,,ElkinND,
meZD,thinarra,,male ego's older sister's daughter,,,ElkinND,
myZD,thinarra,,male ego's younger sister's daughter,,,ElkinND,
feBS,ngathamurra,,female ego's older brother's son,,,ElkinND,
fyBS,ngathamurra,,female ego's younger brother's son,,,ElkinND,
feBD,ngathamurra,,female ego's older brother's daughter,,,ElkinND,
fyBD,ngathamurra,,female ego's younger brother's daughter,,,ElkinND,
mFeB,ngapiri,,male ego's father's older brother,,,ElkinND,
mFyB,ngapiri,,male ego's father's younger brother,,,ElkinND,
mFeZ,"papa, yapa",,male ego's father's older sister,,,ElkinND,
mFyZ,"papa, yapa",,male ego's father's younger sister,,,ElkinND,
mMeB,yandri waka,,male ego's mother's older brother,,,ElkinND,
mMyB,yandri waka,,male ego's mother's younger brother,,,ElkinND,
mMeZ,titnaRa,,male ego's mother's older sister,,,ElkinND,
mMyZ,titnaRa,,male ego's mother's younger sister,,,ElkinND,
fFeB,ngapiri,,female ego's father's older brother,,,ElkinND,
fFyB,ngapiri,,female ego's father's younger brother,,,ElkinND,
fFeZ,papa,,female ego's father's older sister,,,ElkinND,
fFyZ,papa,,female ego's father's younger sister,,,ElkinND,
