"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","angin",,"male ego's older brother",,,"rumsey-2016","same-sex sibling"
"myB","angin",,"male ego's younger brother",,,"rumsey-2016","same-sex sibling"
"feB","kimul",,"female ego's older brother",,,"rumsey-2016","opposite-sex sibling"
"fyB","kimul",,"female ego's younger brother",,,"rumsey-2016","opposite-sex sibling"
"meZ","kimul",,"male ego's older sister",,,"rumsey-2016","opposite-sex sibling"
"myZ","kimul",,"male ego's younger sister",,,"rumsey-2016","opposite-sex sibling"
"feZ","angin",,"female ego's older sister",,,"rumsey-2016","same-sex sibling"
"fyZ","angin",,"female ego's younger sister",,,"rumsey-2016","same-sex sibling"
"mF","lapa",,"male ego's father",,,"rumsey-2016","for second person anchor the word for father is lanya, lapa is for first and third person anchor"
"mM","anum",,"male ego's mother",,,"rumsey-2016","for second person anchor the word for mother is amnya, anum is for first and third person anchor"
"fF","lapa",,"female ego's father",,,"rumsey-2016","for second person anchor the word for father is lanya, lapa is for first and third person anchor"
"fM","anum",,"female ego's mother",,,"rumsey-2016","or second person anchor the word for mother is amnya, anum is for first and third person anchor"
"mFeB","lapa",,"male ego's father's older brother",,,"rumsey-2016",""
"mFyB","lapa",,"male ego's father's younger brother",,,"rumsey-2016",""
"mFeZ","arin",,"male ego's father's older sister",,,"rumsey-2016",""
"mFyZ","arin",,"male ego's father's younger sister",,,"rumsey-2016",""
"mMeB","kepa",,"male ego's mother's older brother",,,"rumsey-2016",""
"mMyB","kepa",,"male ego's mother's younger brother",,,"rumsey-2016",""
"mMeZ","anum",,"male ego's mother's older sister",,,"rumsey-2016",""
"mMyZ","anum",,"male ego's mother's younger sister",,,"rumsey-2016",""
"fFeB","lapa",,"female ego's father's older brother",,,"rumsey-2016",""
"fFyB","lapa",,"female ego's father's younger brother",,,"rumsey-2016",""
"fFeZ","arin",,"female ego's father's older sister",,,"rumsey-2016",""
"fFyZ","arin",,"female ego's father's younger sister",,,"rumsey-2016",""
"fMeB","kepa",,"female ego's mother's older brother",,,"rumsey-2016",""
"fMyB","kepa",,"female ego's mother's younger brother",,,"rumsey-2016",""
"fMeZ","anum",,"female ego's mother's older sister",,,"rumsey-2016",""
"fMyZ","anum",,"female ego's mother's younger sister",,,"rumsey-2016",""
