parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mF,tama̤,,male ego's father,,,,
mM,tama̤,,male ego's mother,,,,
fF,rabui,,female ego's father,,,,
fM,rabui,,female ego's mother,,,,
mFeB,bapne̤,,male ego's father's older brother,,,,
mFyB,bapne̤,,male ego's father's younger brother,,,,
fFeB,bapne̤,,female ego's father's older brother,,,,
fFyB,bapne̤,,female ego's father's younger brother,,,,
