"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","kaka",,"male ego's older brother",,,"Fitzsimons1989",
"myB","tahi",,"male ego's younger brother",,,"Fitzsimons1989",
"feB","kaka",,"female ego's older brother",,,"Fitzsimons1989",
"fyB","tahi",,"female ego's younger brother",,,"Fitzsimons1989",
"meZ","kaka",,"male ego's older sister",,,"Fitzsimons1989",
"myZ","tahi",,"male ego's younger sister",,,"Fitzsimons1989",
"feZ","kaka",,"female ego's older sister",,,"Fitzsimons1989",
"fyZ","tahi",,"female ego's younger sister",,,"Fitzsimons1989",
"mF","mama",,"male ego's father",,,"Fitzsimons1989",
"mM","uke",,"male ego's mother",,,"Fitzsimons1989",
"fF","mama",,"female ego's father",,,"Fitzsimons1989",
"fM","uke",,"female ego's mother",,,"Fitzsimons1989",
"mS","rekaha, tu",,"male ego's son",,,"Fitzsimons1989",
"fS","rekaha, tu",,"female ego's son",,,"Fitzsimons1989",
"mD","rekaha, tu",,"male ego's daughter",,,"Fitzsimons1989",
"fD","rekaha, tu",,"female ego's daughter",,,"Fitzsimons1989",
"mFF","kaka",,"male ego's father‘s father",,,"Fitzsimons1989",
"mFM","kaka",,"male ego's father's mother",,,"Fitzsimons1989",
"mMF","kaka",,"male ego's mother's father",,,"Fitzsimons1989",
"mMM","kaka",,"male ego's mother's mother",,,"Fitzsimons1989",
"fFF","kaka",,"female ego's father's father",,,"Fitzsimons1989",
"fFM","kaka",,"female ego's father's mother",,,"Fitzsimons1989",
"fMF","kaka",,"female ego's mother's father",,,"Fitzsimons1989",
"fMM","kaka",,"female ego's mother's mother",,,"Fitzsimons1989",
"meBS","hoga",,"male ego's older brother's son",,,"Fitzsimons1989",
"myBS","hoga",,"male ego's younger brother's son",,,"Fitzsimons1989",
"meZS","hoga",,"male ego's older sister's son",,,"Fitzsimons1989",
"myZS","hoga",,"male ego's younger sister's son",,,"Fitzsimons1989",
"meBD","hoga",,"male ego's older brother's daughter",,,"Fitzsimons1989",
"myBD","hoga",,"male ego's younger brother's daughter",,,"Fitzsimons1989",
"meZD","hoga",,"male ego's older sister's daughter",,,"Fitzsimons1989",
"myZD","hoga",,"male ego's younger sister's daughter",,,"Fitzsimons1989",
"feBS","hoga",,"female ego's older brother's son",,,"Fitzsimons1989",
"fyBS","hoga",,"female ego's younger brother's son",,,"Fitzsimons1989",
"feZS","hoga",,"female ego's older sister's son",,,"Fitzsimons1989",
"fyZS","hoga",,"female ego's younger sister's son",,,"Fitzsimons1989",
"feBD","hoga",,"female ego's older brother's daughter",,,"Fitzsimons1989",
"fyBD","hoga",,"female ego's younger brother's daughter",,,"Fitzsimons1989",
"feZD","hoga",,"female ego's older sister's daughter",,,"Fitzsimons1989",
"fyZD","hoga",,"female ego's younger sister's daughter",,,"Fitzsimons1989",
"mFeB","maghiha",,"male ego's father's older brother",,,"Fitzsimons1989",
"mFyB","maghiha",,"male ego's father's younger brother",,,"Fitzsimons1989",
"mMeB","maghiha",,"male ego's mother's older brother",,,"Fitzsimons1989",
"mMyB","maghiha",,"male ego's mother's younger brother",,,"Fitzsimons1989",
"fFeB","maghiha",,"female ego's father's older brother",,,"Fitzsimons1989",
"fFyB","maghiha",,"female ego's father's younger brother",,,"Fitzsimons1989",
"fMeB","maghiha",,"female ego's mother's older brother",,,"Fitzsimons1989",
"fMyB","maghiha",,"female ego's mother's younger brother",,,"Fitzsimons1989",
"mW","fotati, kera",,"male ego's wife",,,"Fitzsimons1989",
"mSW","vasagha",,"male ego's son's wife",,,"Fitzsimons1989",
"fSW","vasagha",,"female ego's son's wife",,,"Fitzsimons1989",
"mWB","tutua",,"male ego's wife's brother",,,"Fitzsimons1989",
"mWZ","teta",,"male ego's wife's sister",,,"Fitzsimons1989",
"fHB","tutua",,"female ego's husband's brother",,,"Fitzsimons1989",
"fHZ","teta",,"female ego's husband's sister",,,"Fitzsimons1989",
"mBW","teta",,"male ego's brother's wife",,,"Fitzsimons1989",
"fBW","teta",,"female ego's brother's wife",,,"Fitzsimons1989",
"mZH","tutua",,"male ego's sister's husband",,,"Fitzsimons1989",
"fZH","tutua",,"female ego's sister's husband",,,"Fitzsimons1989",
