parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"pwi, pwiipwii",,male ego's older brother,,,,
myB,"pwi, pwiipwii",,male ego's younger brother,,,,
feB,"mwengean, mwenge",,female ego's older brother,,,,
fyB,"mwengean, mwenge",,female ego's younger brother,,,,
meZ,"mwengean, mwenge",,male ego's older sister,,,,
myZ,"mwengean, mwenge",,male ego's younger sister,,,,
feZ,"pwi, pwiipwii",,female ego's older sister,,,,
fyZ,"pwi, pwiipwii",,female ego's younger sister,,,,
mF,"saam, semei",,male ego's father,,,,
mM,"iin, in",,male ego's mother,,,,
fF,"saam, semei",,female ego's father,,,,
fM,"iin, in",,female ego's mother,,,,
mS,aet,,male ego's son,,,,
fS,aet,,female ego's son,,,,
mD,aet,,male ego's daughter,,,,
fD,aet,,female ego's daughter,,,,
mFF,samenap,,male ego's father‘s father,,,,
mFM,inaen inaen,,male ego's father's mother,,,,
mMF,samenap,,male ego's mother's father,,,,
mMM,inaen inaen,,male ego's mother's mother,,,,
fFF,samenap,,female ego's father's father,,,,
fFM,inaen inaen,,female ego's father's mother,,,,
fMF,samenap,,female ego's mother's father,,,,
fMM,inaen inaen,,female ego's mother's mother,,,,
meBS,fatiuw,,male ego's older brother's son,,,,
myBS,fatiuw,,male ego's younger brother's son,,,,
meZS,fatiuw,,male ego's older sister's son,,,,
myZS,fatiuw,,male ego's younger sister's son,,,,
meBD,fatiuw,,male ego's older brother's daughter,,,,
myBD,fatiuw,,male ego's younger brother's daughter,,,,
meZD,fatiuw,,male ego's older sister's daughter,,,,
myZD,fatiuw,,male ego's younger sister's daughter,,,,
feBS,fatiuw,,female ego's older brother's son,,,,
fyBS,fatiuw,,female ego's younger brother's son,,,,
feZS,fatiuw,,female ego's older sister's son,,,,
fyZS,fatiuw,,female ego's younger sister's son,,,,
feBD,fatiuw,,female ego's older brother's daughter,,,,
fyBD,fatiuw,,female ego's younger brother's daughter,,,,
feZD,fatiuw,,female ego's older sister's daughter,,,,
fyZD,fatiuw,,female ego's younger sister's daughter,,,,
mFeB,mwanenap,,male ego's father's older brother,,,,
mFyB,mwanenap,,male ego's father's younger brother,,,,
mMeB,mwanenap,,male ego's mother's older brother,,,,
mMyB,mwanenap,,male ego's mother's younger brother,,,,
fFeB,mwanenap,,female ego's father's older brother,,,,
fFyB,mwanenap,,female ego's father's younger brother,,,,
fMeB,mwanenap,,female ego's mother's older brother,,,,
fMyB,mwanenap,,female ego's mother's younger brother,,,,
mW,pwiuniuwan,,male ego's wife,,,,
fH,pwiuniuwan mwaen,,female ego‘s husband,,,,
