parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,kenanak,,male ego's older brother,,,janowski2007a,
myB,kenanak,,male ego's younger brother,,,janowski2007a,
feB,kenanak,,female ego's older brother,,,janowski2007a,
fyB,kenanak,,female ego's younger brother,,,janowski2007a,
meZ,kenanak,,male ego's older sister,,,janowski2007a,
myZ,kenanak,,male ego's younger sister,,,janowski2007a,
feZ,kenanak,,female ego's older sister,,,janowski2007a,
fyZ,kenanak,,female ego's younger sister,,,janowski2007a,
mF,tama,,male ego's father,,,janowski2007a,
mM,sinah,,male ego's mother,,,janowski2007a,
fF,tama,,female ego's father,,,janowski2007a,
fM,sinah,,female ego's mother,,,janowski2007a,
mS,anak,,male ego's son,,,janowski2007a,
fS,anak,,female ego's son,,,janowski2007a,
mD,anak,,male ego's daughter,,,janowski2007a,
fD,anak,,female ego's daughter,,,janowski2007a,
mSS,mupun,,male ego's son's son,,,janowski2007a,
mSD,mupun,,male ego's son's daughter,,,janowski2007a,
mDS,mupun,,male ego's daughter's son,,,janowski2007a,
mDD,mupun,,male ego's daughter's daughter,,,janowski2007a,
fSS,mupun,,female ego's son's son,,,janowski2007a,
fSD,mupun,,female ego's son's daughter,,,janowski2007a,
fDS,mupun,,female ego's daughter's son,,,janowski2007a,
fDD,mupun,,female ego's daugher's daughter,,,janowski2007a,
mFF,tepoh,,male ego's father‘s father,,,janowski2007a,
mFM,tepoh,,male ego's father's mother,,,janowski2007a,
mMF,tepoh,,male ego's mother's father,,,janowski2007a,
mMM,tepoh,,male ego's mother's mother,,,janowski2007a,
fFF,tepoh,,female ego's father's father,,,janowski2007a,
fFM,tepoh,,female ego's father's mother,,,janowski2007a,
fMF,tepoh,,female ego's mother's father,,,janowski2007a,
fMM,tepoh,,female ego's mother's mother,,,janowski2007a,
meBS,anak menakan,,male ego's older brother's son,,,janowski2007a,
myBS,anak menakan,,male ego's younger brother's son,,,janowski2007a,
meZS,anak menakan,,male ego's older sister's son,,,janowski2007a,
myZS,anak menakan,,male ego's younger sister's son,,,janowski2007a,
meBD,anak menakan,,male ego's older brother's daughter,,,janowski2007a,
myBD,anak menakan,,male ego's younger brother's daughter,,,janowski2007a,
meZD,anak menakan,,male ego's older sister's daughter,,,janowski2007a,
myZD,anak menakan,,male ego's younger sister's daughter,,,janowski2007a,
feBS,anak menakan,,female ego's older brother's son,,,janowski2007a,
fyBS,anak menakan,,female ego's younger brother's son,,,janowski2007a,
feZS,anak menakan,,female ego's older sister's son,,,janowski2007a,
fyZS,anak menakan,,female ego's younger sister's son,,,janowski2007a,
feBD,anak menakan,,female ego's older brother's daughter,,,janowski2007a,
fyBD,anak menakan,,female ego's younger brother's daughter,,,janowski2007a,
