parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"hala-, tuqa-",,male ego's older brother,,,,
myB,"hala-, tesi-",,male ego's younger brother,,,,
feB,mwene-,,female ego's older brother,,,,
fyB,mwene-,,female ego's younger brother,,,,
meZ,vene-,,male ego's older sister,,,,
myZ,vene-,,male ego's younger sister,,,,
feZ,"hala-, tuqa-",,female ego's older sister,,,,
fyZ,"hala-, tesi-",,female ego's younger sister,,,,
mF,"teme-, tatay",,male ego's father,,,,
mM,"hine-, amoq",,male ego's mother,,,,
fF,"teme-, tatay",,female ego's father,,,,
fM,"hine-, amoq",,female ego's mother,,,,
mS,vwuti-,,male ego's son,,,,
fS,vwuti-,,female ego's son,,,,
mD,vwuti-,,male ego's daughter,,,,
fD,vwuti-,,female ego's daughter,,,,
mSS,mwaqaymbu-,,male ego's son's son,,,,
mSD,mwaqaymbu-,,male ego's son's daughter,,,,
mDS,mwaqaymbu-,,male ego's daughter's son,,,,
mDD,mwaqaymbu-,,male ego's daughter's daughter,,,,
fSS,mwaqaymbu-,,female ego's son's son,,,,
fSD,mwaqaymbu-,,female ego's son's daughter,,,,
fDS,mwaqaymbu-,,female ego's daughter's son,,,,
fDD,mwaqaymbu-,,female ego's daugher's daughter,,,,
mFF,"totot, avwutot",,male ego's father‘s father,,,,
mFM,"kakapw, avwukapw",,male ego's father's mother,,,,
mMF,"totot, avwutot",,male ego's mother's father,,,,
mMM,"kakapw, avwukapw",,male ego's mother's mother,,,,
fFF,"totot, avwutot",,female ego's father's father,,,,
fFM,"kakapw, avwukapw",,female ego's father's mother,,,,
fMF,"totot, avwutot",,female ego's mother's father,,,,
fMM,"kakapw, avwukapw",,female ego's mother's mother,,,,
meBS,lawa-,,male ego's older brother's son,,,,
myBS,lawa-,,male ego's younger brother's son,,,,
meZS,lawa-,,male ego's older sister's son,,,,
myZS,lawa-,,male ego's younger sister's son,,,,
feBS,lawa-,,female ego's older brother's son,,,,
fyBS,lawa-,,female ego's younger brother's son,,,,
feZS,lawa-,,female ego's older sister's son,,,,
fyZS,lawa-,,female ego's younger sister's son,,,,
mFeB,"apap, papap",,male ego's father's older brother,,,,
mFyB,"apap, papap",,male ego's father's younger brother,,,,
mFeZ,avweyvwey,,male ego's father's older sister,,,,
mFyZ,avweyvwey,,male ego's father's younger sister,,,,
mMeB,"mituwa-, apap, papap",,male ego's mother's older brother,,,,
mMyB,"mituwa-, apap, papap",,male ego's mother's younger brother,,,,
mMeZ,avweyvwey,,male ego's mother's older sister,,,,
mMyZ,avweyvwey,,male ego's mother's younger sister,,,,
fFeB,"apap, papap",,female ego's father's older brother,,,,
fFyB,"apap, papap",,female ego's father's younger brother,,,,
fFeZ,avweyvwey,,female ego's father's older sister,,,,
fFyZ,avweyvwey,,female ego's father's younger sister,,,,
fMeB,"mituwa-, apap, papap",,female ego's mother's older brother,,,,
fMyB,"mituwa-, apap, papap",,female ego's mother's younger brother,,,,
fMeZ,avweyvwey,,female ego's mother's older sister,,,,
fMyZ,avweyvwey,,female ego's mother's younger sister,,,,
mW,tinvu-,,male ego's wife,,,,
fH,qayvwut,,female ego‘s husband,,,,
mDH,aleq,,male ego's daughter's husband,,,,
fDH,aleq,,female ego's daughter's husband,,,,
mSW,avwileq,,male ego's son's wife,,,,
fSW,avwileq,,female ego's son's wife,,,,
mWF,tambu-,,male ego's wife's father,,,,
mWM,vugo-,,male ego's wife's mother,,,,
mWB,aleq,,male ego's wife's brother,,,,
mWZ,avwileq,,male ego's wife's sister,,,,
fHF,tambu-,,female ego's husband's father,,,,
fHM,vugo-,,female ego's husband's mother,,,,
fHB,aleq,,female ego's husband's brother,,,,
fHZ,avwileq,,female ego's husband's sister,,,,
mBW,avwileq,,male ego's brother's wife,,,,
fBW,avwileq,,female ego's brother's wife,,,,
mZH,aleq,,male ego's sister's husband,,,,
fZH,aleq,,female ego's sister's husband,,,,
