"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","tuangk",,"male ego's older brother",,,"Deacon1934",
"myB","tasungk",,"male ego's younger brother",,,"Deacon1934",
"feB","manungk",,"female ego's older brother",,,"Deacon1934",
"fyB","manungk",,"female ego's younger brother",,,"Deacon1934",
"meZ","vivinungk",,"male ego's older sister",,,"Deacon1934",
"myZ","vivinungk",,"male ego's younger sister",,,"Deacon1934",
"feZ","tuangk",,"female ego's older sister",,,"Deacon1934",
"fyZ","tasungk",,"female ego's younger sister",,,"Deacon1934",
"mF","mamwe",,"male ego's father",,,"Deacon1934",
"mM","nangk",,"male ego's mother",,,"Deacon1934",
"fF","mamwe",,"female ego's father",,,"Deacon1934",
"fM","nangk",,"female ego's mother",,,"Deacon1934",
"mS","natungk",,"male ego's son",,,"Deacon1934",
"fS","natungk",,"female ego's son",,,"Deacon1934",
"mD","natungk",,"male ego's daughter",,,"Deacon1934",
"fD","natungk",,"female ego's daughter",,,"Deacon1934",
"mSS","naaimbong",,"male ego's son's son",,,"Deacon1934",
"mSD","naaimbong",,"male ego's son's daughter",,,"Deacon1934",
"mDS","naaimbong",,"male ego's daughter's son",,,"Deacon1934",
"mDD","naaimbong",,"male ego's daughter's daughter",,,"Deacon1934",
"fSS","naaimbong",,"female ego's son's son",,,"Deacon1934",
"fSD","naaimbong",,"female ego's son's daughter",,,"Deacon1934",
"fDS","naaimbong",,"female ego's daughter's son",,,"Deacon1934",
"fDD","naaimbong",,"female ego's daugher's daughter",,,"Deacon1934",
"mFF","vumbwu",,"male ego's father‘s father",,,"Deacon1934",
"mFM","wetangga",,"male ego's father's mother",,,"Deacon1934",
"mMF","vumbwu",,"male ego's mother's father",,,"Deacon1934",
"fFF","vumbwu",,"female ego's father's father",,,"Deacon1934",
"fFM","wetangga",,"female ego's father's mother",,,"Deacon1934",
"fMF","vumbwu",,"female ego's mother's father",,,"Deacon1934",
"meBS","natungk",,"male ego's older brother's son",,,"Deacon1934",
"myBS","natungk",,"male ego's younger brother's son",,,"Deacon1934",
"meZS","metelau",,"male ego's older sister's son",,,"Deacon1934",
"myZS","metelau",,"male ego's younger sister's son",,,"Deacon1934",
"meBD","natungk",,"male ego's older brother's daughter",,,"Deacon1934",
"myBD","natungk",,"male ego's younger brother's daughter",,,"Deacon1934",
"meZD","metelau",,"male ego's older sister's daughter",,,"Deacon1934",
"myZD","metelau",,"male ego's younger sister's daughter",,,"Deacon1934",
"feBS","natungk wewei",,"female ego's older brother's son",,,"Deacon1934",
"fyBS","natungk wewei",,"female ego's younger brother's son",,,"Deacon1934",
"feBD","natungk wewei",,"female ego's older brother's daughter",,,"Deacon1934",
"fyBD","natungk wewei",,"female ego's younger brother's daughter",,,"Deacon1934",
"mFeB","mamwe lamp",,"male ego's father's older brother",,,"Deacon1934",
"mFyB","mamwe",,"male ego's father's younger brother",,,"Deacon1934",
"mFeZ","vavwe",,"male ego's father's older sister",,,"Deacon1934",
"mFyZ","vavwe",,"male ego's father's younger sister",,,"Deacon1934",
"mMeB","vimbi",,"male ego's mother's older brother",,,"Deacon1934",
"mMyB","vimbi",,"male ego's mother's younger brother",,,"Deacon1934",
"mMeZ","nangk",,"male ego's mother's older sister",,,"Deacon1934",
