parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"talkaka, kakaán",,male ego's older brother,,,Barbian1977,
myB,talkaka,,male ego's younger brother,,,Barbian1977,
feB,"talkaka, kakaán",,female ego's older brother,,,Barbian1977,
fyB,talkaka,,female ego's younger brother,,,Barbian1977,
meZ,"talkaka, kakaán",,male ego's older sister,,,Barbian1977,
myZ,talkaka,,male ego's younger sister,,,Barbian1977,
feZ,"talkaka, kakaán",,female ego's older sister,,,Barbian1977,
fyZ,talkaka,,female ego's younger sister,,,Barbian1977,
mF,apáng,,male ego's father,,,Barbian1977,
mM,"adáng, andóy",,male ego's mother,,,Barbian1977,
fF,apáng,,female ego's father,,,Barbian1977,
fM,"adáng, andóy",,female ego's mother,,,Barbian1977,
mS,ungâ,,male ego's son,,,Barbian1977,
fS,ungâ,,female ego's son,,,Barbian1977,
mD,ungâ,,male ego's daughter,,,Barbian1977,
fD,ungâ,,female ego's daughter,,,Barbian1977,
mSS,apó,,male ego's son's son,,,Barbian1977,
mSD,apó,,male ego's son's daughter,,,Barbian1977,
mDS,apó,,male ego's daughter's son,,,Barbian1977,
mDD,apó,,male ego's daughter's daughter,,,Barbian1977,
fSS,apó,,female ego's son's son,,,Barbian1977,
fSD,apó,,female ego's son's daughter,,,Barbian1977,
fDS,apó,,female ego's daughter's son,,,Barbian1977,
fDD,apó,,female ego's daugher's daughter,,,Barbian1977,
mFF,palakí,,male ego's father‘s father,,,Barbian1977,
mFM,akbayi,,male ego's father's mother,,,Barbian1977,
mMF,palakí,,male ego's mother's father,,,Barbian1977,
mMM,akbayi,,male ego's mother's mother,,,Barbian1977,
fFF,palakí,,female ego's father's father,,,Barbian1977,
fFM,akbayi,,female ego's father's mother,,,Barbian1977,
fMF,palakí,,female ego's mother's father,,,Barbian1977,
fMM,akbayi,,female ego's mother's mother,,,Barbian1977,
meBS,papa,,male ego's older brother's son,,,Barbian1977,
myBS,papa,,male ego's younger brother's son,,,Barbian1977,
meZS,papa,,male ego's older sister's son,,,Barbian1977,
myZS,papa,,male ego's younger sister's son,,,Barbian1977,
meBD,ranak,,male ego's older brother's daughter,,,Barbian1977,
myBD,ranak,,male ego's younger brother's daughter,,,Barbian1977,
meZD,ranak,,male ego's older sister's daughter,,,Barbian1977,
myZD,ranak,,male ego's younger sister's daughter,,,Barbian1977,
feBS,papa,,female ego's older brother's son,,,Barbian1977,
fyBS,papa,,female ego's younger brother's son,,,Barbian1977,
feZS,papa,,female ego's older sister's son,,,Barbian1977,
fyZS,papa,,female ego's younger sister's son,,,Barbian1977,
feBD,ranak,,female ego's older brother's daughter,,,Barbian1977,
fyBD,ranak,,female ego's younger brother's daughter,,,Barbian1977,
feZD,ranak,,female ego's older sister's daughter,,,Barbian1977,
fyZD,ranak,,female ego's younger sister's daughter,,,Barbian1977,
mFeB,papa,,male ego's father's older brother,,,Barbian1977,
mFyB,papa,,male ego's father's younger brother,,,Barbian1977,
mFeZ,dadà,,male ego's father's older sister,,,Barbian1977,
mFyZ,dadà,,male ego's father's younger sister,,,Barbian1977,
mMeB,papa,,male ego's mother's older brother,,,Barbian1977,
mMyB,papa,,male ego's mother's younger brother,,,Barbian1977,
mMeZ,dadà,,male ego's mother's older sister,,,Barbian1977,
mMyZ,dadà,,male ego's mother's younger sister,,,Barbian1977,
fFeB,papa,,female ego's father's older brother,,,Barbian1977,
fFyB,papa,,female ego's father's younger brother,,,Barbian1977,
fFeZ,dadà,,female ego's father's older sister,,,Barbian1977,
fFyZ,dadà,,female ego's father's younger sister,,,Barbian1977,
fMeB,papa,,female ego's mother's older brother,,,Barbian1977,
fMyB,papa,,female ego's mother's younger brother,,,Barbian1977,
fMeZ,dadà,,female ego's mother's older sister,,,Barbian1977,
fMyZ,dadà,,female ego's mother's younger sister,,,Barbian1977,
mW,bai,,male ego's wife,,,Barbian1977,
fH,lakí,,female ego‘s husband,,,Barbian1977,
mDH,nugang,,male ego's daughter's husband,,,Barbian1977,
fDH,nugang,,female ego's daughter's husband,,,Barbian1977,
mSW,nugang,,male ego's son's wife,,,Barbian1977,
fSW,nugang,,female ego's son's wife,,,Barbian1977,
mWF,biyanán,,male ego's wife's father,,,Barbian1977,
mWM,biyanán,,male ego's wife's mother,,,Barbian1977,
fHF,biyanán,,female ego's husband's father,,,Barbian1977,
fHM,biyanán,,female ego's husband's mother,,,Barbian1977,
mFBS,insan,,male ego's father's brother's son,,,Barbian1977,
mFZS,insan,,male ego's father's sister's son,,,Barbian1977,
mMBS,insan,,male ego's mother's brother's son,,,Barbian1977,
mMZS,insan,,male ego's mother's sister's son,,,Barbian1977,
mFBD,insan,,male ego's father's brother's daughter,,,Barbian1977,
mFZD,insan,,male ego's father's sister's daughter,,,Barbian1977,
mMBD,insan,,male ego's mother's brother's daughter,,,Barbian1977,
mMZD,insan,,male ego's mother's sister's daughter,,,Barbian1977,
fFBS,insan,,female ego's father's brother's son,,,Barbian1977,
fFZS,insan,,female ego's father's sister's son,,,Barbian1977,
fMBS,insan,,female ego's mother's brother's son,,,Barbian1977,
fMZS,insan,,female ego's mother's sister's son,,,Barbian1977,
fFBD,insan,,female ego's father's brother's daughter,,,Barbian1977,
fFZD,insan,,female ego's father's sister's daughter,,,Barbian1977,
fMBD,insan,,female ego's mother's brother's daughter,,,Barbian1977,
fMZD,insan,,female ego's mother's sister's daughter,,,Barbian1977,
mFeBS,insan,,male ego's father's brother's son,,,Barbian1977,Inferred; NA
mFyBS,insan,,male ego's father's brother's son,,,Barbian1977,Inferred; NA
mFeZS,insan,,male ego's father's sister's son,,,Barbian1977,Inferred; NA
mFyZS,insan,,male ego's father's sister's son,,,Barbian1977,Inferred; NA
mFeBD,insan,,male ego's father's brother's daughter,,,Barbian1977,Inferred; NA
mFyBD,insan,,male ego's father's brother's daughter,,,Barbian1977,Inferred; NA
mFeZD,insan,,male ego's father's sister's daughter,,,Barbian1977,Inferred; NA
