parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,sia'a,,male ego's older brother,,,Himmelmann2001,
myB,tuai,,male ego's younger brother,,,Himmelmann2001,
feB,sia'a,,female ego's older brother,,,Himmelmann2001,
fyB,tuai,,female ego's younger brother,,,Himmelmann2001,
meZ,sia'a,,male ego's older sister,,,Himmelmann2001,
myZ,tuai,,male ego's younger sister,,,Himmelmann2001,
feZ,sia'a,,female ego's older sister,,,Himmelmann2001,
fyZ,tuai,,female ego's younger sister,,,Himmelmann2001,
mF,"siama, siuma",,male ego's father,,,Himmelmann2001,
mM,siina,,male ego's mother,,,Himmelmann2001,
fF,"siama, siuma",,female ego's father,,,Himmelmann2001,
fM,siina,,female ego's mother,,,Himmelmann2001,
mS,ngana -nya,,male ego's son,,,Himmelmann2001,
fS,ngana -nya,,female ego's son,,,Himmelmann2001,
mD,ngana -nya,,male ego's daughter,,,Himmelmann2001,
fD,ngana -nya,,female ego's daughter,,,Himmelmann2001,
mSS,móupu,,male ego's son's son,,,Himmelmann2001,
mSD,móupu,,male ego's son's daughter,,,Himmelmann2001,
mDS,móupu,,male ego's daughter's son,,,Himmelmann2001,
mDD,móupu,,male ego's daughter's daughter,,,Himmelmann2001,
fSS,móupu,,female ego's son's son,,,Himmelmann2001,
fSD,móupu,,female ego's son's daughter,,,Himmelmann2001,
fDS,móupu,,female ego's daughter's son,,,Himmelmann2001,
fDD,móupu,,female ego's daugher's daughter,,,Himmelmann2001,
mFF,sikai,,male ego's father‘s father,,,Himmelmann2001,
mFM,siopu,,male ego's father's mother,,,Himmelmann2001,
mMF,sikai,,male ego's mother's father,,,Himmelmann2001,
mMM,siopu,,male ego's mother's mother,,,Himmelmann2001,
fFF,sikai,,female ego's father's father,,,Himmelmann2001,
fFM,siopu,,female ego's father's mother,,,Himmelmann2001,
fMF,sikai,,female ego's mother's father,,,Himmelmann2001,
fMM,siopu,,female ego's mother's mother,,,Himmelmann2001,
meBS,ponungao,,male ego's older brother's son,,,Himmelmann2001,
myBS,ponungao,,male ego's younger brother's son,,,Himmelmann2001,
meZS,ponungao,,male ego's older sister's son,,,Himmelmann2001,
myZS,ponungao,,male ego's younger sister's son,,,Himmelmann2001,
meBD,ponungao,,male ego's older brother's daughter,,,Himmelmann2001,
myBD,ponungao,,male ego's younger brother's daughter,,,Himmelmann2001,
meZD,ponungao,,male ego's older sister's daughter,,,Himmelmann2001,
myZD,ponungao,,male ego's younger sister's daughter,,,Himmelmann2001,
feBS,ponungao,,female ego's older brother's son,,,Himmelmann2001,
fyBS,ponungao,,female ego's younger brother's son,,,Himmelmann2001,
feZS,ponungao,,female ego's older sister's son,,,Himmelmann2001,
fyZS,ponungao,,female ego's younger sister's son,,,Himmelmann2001,
feBD,ponungao,,female ego's older brother's daughter,,,Himmelmann2001,
fyBD,ponungao,,female ego's younger brother's daughter,,,Himmelmann2001,
feZD,ponungao,,female ego's older sister's daughter,,,Himmelmann2001,
fyZD,ponungao,,female ego's younger sister's daughter,,,Himmelmann2001,
mFeB,"ropomangge, posiamao/posiamaong",,male ego's father's older brother,,,Himmelmann2001,
mFyB,"ropomangge, posiamao/posiamaong",,male ego's father's younger brother,,,Himmelmann2001,
mFeZ,posinao/posinaong,,male ego's father's older sister,,,Himmelmann2001,
mFyZ,posinao/posinaong,,male ego's father's younger sister,,,Himmelmann2001,
mMeB,"ropomangge, posiamao/posiamaong",,male ego's mother's older brother,,,Himmelmann2001,
mMyB,"ropomangge, posiamao/posiamaong",,male ego's mother's younger brother,,,Himmelmann2001,
mMeZ,posinao/posinaong,,male ego's mother's older sister,,,Himmelmann2001,
mMyZ,posinao/posinaong,,male ego's mother's younger sister,,,Himmelmann2001,
fFeB,"ropomangge, posiamao/posiamaong",,female ego's father's older brother,,,Himmelmann2001,
fFyB,"ropomangge, posiamao/posiamaong",,female ego's father's younger brother,,,Himmelmann2001,
fFeZ,posinao/posinaong,,female ego's father's older sister,,,Himmelmann2001,
fFyZ,posinao/posinaong,,female ego's father's younger sister,,,Himmelmann2001,
fMeB,"ropomangge, posiamao/posiamaong",,female ego's mother's older brother,,,Himmelmann2001,
fMyB,"ropomangge, posiamao/posiamaong",,female ego's mother's younger brother,,,Himmelmann2001,
fMeZ,posinao/posinaong,,female ego's mother's older sister,,,Himmelmann2001,
fMyZ,posinao/posinaong,,female ego's mother's younger sister,,,Himmelmann2001,
mW,rangang,,male ego's wife,,,Himmelmann2001,
fH,rangang,,female ego‘s husband,,,Himmelmann2001,
mWF,memeniang,,male ego's wife's father,,,Himmelmann2001,
mWM,memeniang,,male ego's wife's mother,,,Himmelmann2001,
mWB,ipag/poipag -nya,,male ego's wife's brother,,,Himmelmann2001,
fHF,memeniang,,female ego's husband's father,,,Himmelmann2001,
fHM,memeniang,,female ego's husband's mother,,,Himmelmann2001,
fHB,ipag/poipag -nya,,female ego's husband's brother,,,Himmelmann2001,
mZH,ipag/poipag -nya,,male ego's sister's husband,,,Himmelmann2001,
fZH,ipag/poipag -nya,,female ego's sister's husband,,,Himmelmann2001,
