"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","taataa",,"male ego's older brother",,,"onishi2011Motuna",
"myB","naramo-ng",,"male ego's younger brother",,,"onishi2011Motuna",
"feB","eejee",,"female ego's older brother",,,"onishi2011Motuna",
"fyB","eejee",,"female ego's younger brother",,,"onishi2011Motuna",
"meZ","eejee",,"male ego's older sister",,,"onishi2011Motuna",
"myZ","eejee",,"male ego's younger sister",,,"onishi2011Motuna",
"feZ","maamaa",,"female ego's older sister",,,"onishi2011Motuna",
"fyZ","narama-na",,"female ego's younger sister",,,"onishi2011Motuna",
"mF","umoka",,"male ego's father",,,"onishi2011Motuna",
"mM","nuka",,"male ego's mother",,,"onishi2011Motuna",
"fF","umoka",,"female ego's father",,,"onishi2011Motuna",
"fM","nuka",,"female ego's mother",,,"onishi2011Motuna",
"mS","nuri",,"male ego's son",,,"onishi2011Motuna",
"fS","nuri",,"female ego's son",,,"onishi2011Motuna",
"mD","nuro",,"male ego's daughter",,,"onishi2011Motuna",
"fD","nuro",,"female ego's daughter",,,"onishi2011Motuna",
"mSS","naramo-ng",,"male ego's son's son",,,"onishi2011Motuna",
"mSD","narama-na",,"male ego's son's daughter",,,"onishi2011Motuna",
"mDS","nupi",,"male ego's daughter's son",,,"onishi2011Motuna",
"mDD","nupi",,"male ego's daughter's daughter",,,"onishi2011Motuna",
"fSS","naramo-ng",,"female ego's son's son",,,"onishi2011Motuna",
"fSD","narama-na",,"female ego's son's daughter",,,"onishi2011Motuna",
"fDS","nupi",,"female ego's daughter's son",,,"onishi2011Motuna",
"fDD","nupi",,"female ego's daugher's daughter",,,"onishi2011Motuna",
"mFF","taataa",,"male ego's father‘s father",,,"onishi2011Motuna",
"mFM","maamaa",,"male ego's father's mother",,,"onishi2011Motuna",
"mMF","aajaa",,"male ego's mother's father",,,"onishi2011Motuna",
"mMM","teeti, tiiti",,"male ego's mother's mother",,,"onishi2011Motuna",
"fFF","taataa",,"female ego's father's father",,,"onishi2011Motuna",
"fFM","maamaa",,"female ego's father's mother",,,"onishi2011Motuna",
"fMF","aajaa",,"female ego's mother's father",,,"onishi2011Motuna",
"fMM","teeti, tiiti",,"female ego's mother's mother",,,"onishi2011Motuna",
"meBS","nuri",,"male ego's older brother's son",,,"onishi2011Motuna",
"myBS","nuri",,"male ego's younger brother's son",,,"onishi2011Motuna",
"meZS","nopu-ng, nura",,"male ego's older sister's son",,,"onishi2011Motuna",
"myZS","nopu-ng, nura",,"male ego's younger sister's son",,,"onishi2011Motuna",
"meBD","nuro",,"male ego's older brother's daughter",,,"onishi2011Motuna",
"myBD","nuro",,"male ego's younger brother's daughter",,,"onishi2011Motuna",
"meZD","non-na",,"male ego's older sister's daughter",,,"onishi2011Motuna",
"myZD","non-na",,"male ego's younger sister's daughter",,,"onishi2011Motuna",
"feBS","nopu-ng, i-miho",,"female ego's older brother's son",,,"onishi2011Motuna",
"fyBS","nopu-ng, i-miho",,"female ego's younger brother's son",,,"onishi2011Motuna",
"feZS","nuri",,"female ego's older sister's son",,,"onishi2011Motuna",
"fyZS","nuri",,"female ego's younger sister's son",,,"onishi2011Motuna",
"feBD","non-na",,"female ego's older brother's daughter",,,"onishi2011Motuna",
"fyBD","non-na",,"female ego's younger brother's daughter",,,"onishi2011Motuna",
"feZD","nuro",,"female ego's older sister's daughter",,,"onishi2011Motuna",
"fyZD","nuro",,"female ego's younger sister's daughter",,,"onishi2011Motuna",
"mFeB","umoka",,"male ego's father's older brother",,,"onishi2011Motuna",
"mFyB","umoka",,"male ego's father's younger brother",,,"onishi2011Motuna",
"mFeZ","aapuu",,"male ego's father's older sister",,,"onishi2011Motuna",
"mFyZ","aapuu",,"male ego's father's younger sister",,,"onishi2011Motuna",
"mMeB","paapaa",,"male ego's mother's older brother",,,"onishi2011Motuna",
"mMyB","paapaa",,"male ego's mother's younger brother",,,"onishi2011Motuna",
"mMeZ","nuka",,"male ego's mother's older sister",,,"onishi2011Motuna",
"mMyZ","nuka",,"male ego's mother's younger sister",,,"onishi2011Motuna",
"fFeB","umoka",,"female ego's father's older brother",,,"onishi2011Motuna",
"fFyB","umoka",,"female ego's father's younger brother",,,"onishi2011Motuna",
"fFeZ","aapuu",,"female ego's father's older sister",,,"onishi2011Motuna",
"fFyZ","aapuu",,"female ego's father's younger sister",,,"onishi2011Motuna",
"fMeB","paapaa",,"female ego's mother's older brother",,,"onishi2011Motuna",
"fMyB","paapaa",,"female ego's mother's younger brother",,,"onishi2011Motuna",
"fMeZ","nuka",,"female ego's mother's older sister",,,"onishi2011Motuna",
"fMyZ","nuka",,"female ego's mother's younger sister",,,"onishi2011Motuna",
"mW","i-na",,"male ego's wife",,,"onishi2011Motuna",
"fH","i-ng",,"female ego‘s husband",,,"onishi2011Motuna",
"mDH","nura",,"male ego's daughter's husband",,,"onishi2011Motuna",
"fDH","i-miho",,"female ego's daughter's husband",,,"onishi2011Motuna",
"mSW","non-na",,"male ego's son's wife",,,"onishi2011Motuna",
"fSW","non-na",,"female ego's son's wife",,,"onishi2011Motuna",
"mWF","paapaa, nura",,"male ego's wife's father",,,"onishi2011Motuna",
"mWM","aapuu",,"male ego's wife's mother",,,"onishi2011Motuna",
"mWB","po-owoi",,"male ego's wife's brother",,,"onishi2011Motuna",
"mWZ","maamaa, narama-na",,"male ego's wife's sister",,,"onishi2011Motuna",
"fHF","paapaa",,"female ego's husband's father",,,"onishi2011Motuna",
