"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","yaowa",,"male ego's older brother",,,"bloodSemen",
"myB","yaowa",,"male ego's younger brother",,,"bloodSemen",
"feB","nomota",,"female ego's older brother",,,"bloodSemen",
"fyB","nomota",,"female ego's younger brother",,,"bloodSemen",
"meZ","nomota",,"male ego's older sister",,,"bloodSemen",
"myZ","nomota",,"male ego's younger sister",,,"bloodSemen",
"feZ","yaowa",,"female ego's older sister",,,"bloodSemen",
"fyZ","yaowa",,"female ego's younger sister",,,"bloodSemen",
"mF","aita",,"male ego's father",,,"bloodSemen",
"mM","ma",,"male ego's mother",,,"bloodSemen",
"fF","aita",,"female ego's father",,,"bloodSemen",
"fM","ma",,"female ego's mother",,,"bloodSemen",
"mS","yen",,"male ego's son",,,"bloodSemen",
"fS","yen",,"female ego's son",,,"bloodSemen",
"mD","inai",,"male ego's daughter",,,"bloodSemen",
"fD","inai",,"female ego's daughter",,,"bloodSemen",
"mSS","auwum",,"male ego's son's son",,,"bloodSemen",
"mSD","auwum",,"male ego's son's daughter",,,"bloodSemen",
"mDS","auwum",,"male ego's daughter's son",,,"bloodSemen",
"mDD","auwum",,"male ego's daughter's daughter",,,"bloodSemen",
"fSS","papum",,"female ego's son's son ",,,"bloodSemen",
"fSD","papum",,"female ego's son's daughter ",,,"bloodSemen",
"fDS","papum",,"female ego's daughter's son ",,,"bloodSemen",
"fDD","papum",,"female ego's daugher's daughter ",,,"bloodSemen",
"mFF","au",,"male ego's father‘s father",,,"bloodSemen",
"mFM","papa",,"male ego's father's mother",,,"bloodSemen",
"mMF","au",,"male ego's mother's father",,,"bloodSemen",
"mMM","papa",,"male ego's mother's mother",,,"bloodSemen",
"fFF","au",,"female ego's father's father ",,,"bloodSemen",
"fFM","papa",,"female ego's father's mother ",,,"bloodSemen",
"fMF","au",,"female ego's mother's father ",,,"bloodSemen",
"fMM","papa",,"female ego's mother's mother ",,,"bloodSemen",
"meBS","yen",,"male ego's older brother's son ",,,"bloodSemen",
"myBS","yen",,"male ego's younger brother's son ",,,"bloodSemen",
"meZS","yenem",,"male ego's older sister's son ",,,"bloodSemen",
"myZS","yenem",,"male ego's younger sister's son ",,,"bloodSemen",
"meBD","inai",,"male ego's older brother's daughter ",,,"bloodSemen",
"myBD","inai",,"male ego's younger brother's daughter ",,,"bloodSemen",
"meZD","inaiem",,"male ego's older sister's daughter ",,,"bloodSemen",
"myZD","inaiem",,"male ego's younger sister's daughter ",,,"bloodSemen",
"feBS","yen",,"female ego's older brother's son ",,,"bloodSemen",
"fyBS","yen",,"female ego's younger brother's son ",,,"bloodSemen",
"feZS","yen",,"female ego's older sister's son ",,,"bloodSemen",
