parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"baba, bayiliji",,male ego's older brother,,,Nordlinger1998,
myB,gagulu,,male ego's younger brother,,,Nordlinger1998,
feB,"baba, bayiliji",,female ego's older brother,,,Nordlinger1998,
fyB,gagulu,,female ego's younger brother,,,Nordlinger1998,
meZ,"babanya, bayida, bayilinya",,male ego's older sister,,,Nordlinger1998,
myZ,"gagulinya, gagurda",,male ego's younger sister,,,Nordlinger1998,
feZ,"babanya, bayida, bayilinya",,female ego's older sister,,,Nordlinger1998,
fyZ,"gagulinya, gagurda",,female ego's younger sister,,,Nordlinger1998,
mF,irda,,male ego's father,banybayi,,Nordlinger1998,father of boy to be initiated
mM,"gujinganjarda, gujinya",,male ego's mother,banyayirna,,Nordlinger1998,mother of boy to be initiated
fF,irda,,female ego's father,,,Nordlinger1998,
fM,"gujinganjarda, gujinya",,female ego's mother,,,Nordlinger1998,
mS,"gajagaja, jajila, jawanaji",,male ego's son,,,Nordlinger1998,
fS,gulu,,female ego's son,,,Nordlinger1998,
mD,"jajilinya, jajirda, jawananya",,male ego's daughter,,,Nordlinger1998,
fD,gulinya,,female ego's daughter,,,Nordlinger1998,
mSS,ganggumiji,,male ego's son's son,,,Nordlinger1998,
mSD,gangguminya,,male ego's son's daughter,,,Nordlinger1998,
mDS,"jaminjaminji, mimi",,male ego's daughter's son,,,Nordlinger1998,
mDD,"jaminjaminya, mimirna",,male ego's daughter's daughter,,,Nordlinger1998,
fSS,ngajimiji,,female ego's son's son,,,Nordlinger1998,
fSD,ngajiminya,,female ego's son's daughter,,,Nordlinger1998,
fDS,gugumiji,,female ego's daughter's son,,,Nordlinger1998,
fDD,guguminya,,female ego's daugher's daughter,,,Nordlinger1998,
mFF,ganggu,,male ego's father‘s father,,,Nordlinger1998,
mFM,"ngayijinya, ngayijirda",,male ego's father's mother,,,Nordlinger1998,
mMF,"jaminjila, mimi",,male ego's mother's father,,,Nordlinger1998,
