"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","ave, aekao, aesom",,"male ego's older brother",,,"mills1986Sawi",
"myB","agas, aekao, aesom",,"male ego's younger brother",,,"mills1986Sawi",
"feB","ave, aekao, aesom",,"female ego's older brother",,,"mills1986Sawi",
"fyB","agas, aekao, aesom",,"female ego's younger brother",,,"mills1986Sawi",
"meZ","awe, atirim, aesom",,"male ego's older sister",,,"mills1986Sawi",
"myZ","agas, atirim, aesom",,"male ego's younger sister",,,"mills1986Sawi",
"feZ","awe, atirim, aesom",,"female ego's older sister",,,"mills1986Sawi",
"fyZ","agas, atirim, aesom",,"female ego's younger sister",,,"mills1986Sawi",
"mF","navo, aet",,"male ego's father",,,"mills1986Sawi",
"mM","nai",,"male ego's mother",,,"mills1986Sawi",
"fF","navo, aet",,"female ego's father",,,"mills1986Sawi",
"fM","nai",,"female ego's mother",,,"mills1986Sawi",
"mS","tim, at, som",,"male ego's son",,,"mills1986Sawi",
"fS","tim, at, som",,"female ego's son",,,"mills1986Sawi",
"mD","atirim, som",,"male ego's daughter",,,"mills1986Sawi",
"fD","atirim, som",,"female ego's daughter",,,"mills1986Sawi",
"mSS","tim, at",,"male ego's son's son",,,"mills1986Sawi",
"mSD","atirim",,"male ego's son's daughter",,,"mills1986Sawi",
"mDS","tim, at",,"male ego's daughter's son",,,"mills1986Sawi",
"mDD","atirim",,"male ego's daughter's daughter",,,"mills1986Sawi",
"fSS","tim, at",,"female ego's son's son ",,,"mills1986Sawi",
"fSD","atirim",,"female ego's son's daughter ",,,"mills1986Sawi",
"fDS","tim, at",,"female ego's daughter's son ",,,"mills1986Sawi",
"fDD","atirim",,"female ego's daugher's daughter ",,,"mills1986Sawi",
"mFF","tatnavo",,"male ego's father‘s father",,,"mills1986Sawi",
"mFM","tatnai",,"male ego's father's mother",,,"mills1986Sawi",
"mMF","tatnavo",,"male ego's mother's father",,,"mills1986Sawi",
"mMM","tatnai",,"male ego's mother's mother",,,"mills1986Sawi",
"fFF","tatnavo",,"female ego's father's father ",,,"mills1986Sawi",
"fFM","tatnai",,"female ego's father's mother ",,,"mills1986Sawi",
"fMF","tatnavo",,"female ego's mother's father ",,,"mills1986Sawi",
"fMM","tatnai",,"female ego's mother's mother ",,,"mills1986Sawi",
"meBS","agas, tim, at",,"male ego's older brother's son ",,,"mills1986Sawi",
"myBS","agas, tim, at",,"male ego's younger brother's son ",,,"mills1986Sawi",
"meZS","tim, at",,"male ego's older sister's son ",,,"mills1986Sawi",
"myZS","tim, at",,"male ego's younger sister's son ",,,"mills1986Sawi",
"meBD","agas, atirim",,"male ego's older brother's daughter ",,,"mills1986Sawi",
"myBD","agas, atirim",,"male ego's younger brother's daughter ",,,"mills1986Sawi",
"meZD","atirim",,"male ego's older sister's daughter ",,,"mills1986Sawi",
"myZD","atirim",,"male ego's younger sister's daughter ",,,"mills1986Sawi",
"feBS","agas, tim, at",,"female ego's older brother's son ",,,"mills1986Sawi",
"fyBS","agas, tim, at",,"female ego's younger brother's son ",,,"mills1986Sawi",
"feZS","tim, at",,"female ego's older sister's son ",,,"mills1986Sawi",
"fyZS","tim, at",,"female ego's younger sister's son ",,,"mills1986Sawi",
"feBD","agas, atirim",,"female ego's older brother's daughter ",,,"mills1986Sawi",
"fyBD","agas, atirim",,"female ego's younger brother's daughter ",,,"mills1986Sawi",
"feZD","atirim",,"female ego's older sister's daughter ",,,"mills1986Sawi",
"fyZD","atirim",,"female ego's younger sister's daughter ",,,"mills1986Sawi",
"mFeB","navo, aet, ave",,"male ego's father's older brother ",,,"mills1986Sawi",
"mFyB","navo, aet, ave",,"male ego's father's younger brother ",,,"mills1986Sawi",
"mFeZ","awe",,"male ego's father's older sister ",,,"mills1986Sawi",
"mFyZ","awe",,"male ego's father's younger sister ",,,"mills1986Sawi",
"mMeB","navo, aet",,"male ego's mother's older brother ",,,"mills1986Sawi",
"mMyB","navo, aet",,"male ego's mother's younger brother ",,,"mills1986Sawi",
"mMeZ","nai",,"male ego's mother's older sister ",,,"mills1986Sawi",
"mMyZ","nai",,"male ego's mother's younger sister ",,,"mills1986Sawi",
"fFeB","navo, aet, ave",,"female ego's father's older brother ",,,"mills1986Sawi",
"fFyB","navo, aet, ave",,"female ego's father's younger brother ",,,"mills1986Sawi",
"fFeZ","awe",,"female ego's father's older sister ",,,"mills1986Sawi",
"fFyZ","awe",,"female ego's father's younger sister ",,,"mills1986Sawi",
"fMeB","navo, aet",,"female ego's mother's older brother ",,,"mills1986Sawi",
"fMyB","navo, aet",,"female ego's mother's younger brother ",,,"mills1986Sawi",
"fMeZ","nai",,"female ego's mother's older sister ",,,"mills1986Sawi",
"fMyZ","nai",,"female ego's mother's younger sister ",,,"mills1986Sawi",
"mW","ivar",,"male ego's wife",,,"mills1986Sawi",
"fH","hab",,"female ego‘s husband",,,"mills1986Sawi",
"mDH","names",,"male ego's daughter's husband",,,"mills1986Sawi",
"fDH","names",,"female ego's daughter's husband",,,"mills1986Sawi",
"mSW","atirim",,"male ego's son's wife",,,"mills1986Sawi",
"fSW","atirim",,"female ego's son's wife",,,"mills1986Sawi",
"mWF","tade",,"male ego's wife's father",,,"mills1986Sawi",
"mWM","tade",,"male ego's wife's mother",,,"mills1986Sawi",
"mWB","tade",,"male ego's wife's brother",,,"mills1986Sawi",
"mWZ","tade",,"male ego's wife's sister",,,"mills1986Sawi",
"fHF","navo, aet",,"female ego's husband's father",,,"mills1986Sawi",
"fHM","",,"female ego's husband's mother",,,"mills1986Sawi",
"fHB","navo, aet, tim, at",,"female ego's husband's brother",,,"mills1986Sawi",
"fHZ","",,"female ego's husband's sister",,,"mills1986Sawi",
"mBW","atirim",,"male ego's brother's wife",,,"mills1986Sawi",
"fBW","atirim",,"female ego's brother's wife",,,"mills1986Sawi",
"mZH","navo, aet, atahap",,"male ego's sister's husband",,,"mills1986Sawi",
"fZH","navo, aet",,"female ego's sister's husband",,,"mills1986Sawi",
"mFBeS","ave",,"male ego‘s father‘s brother‘s older son",,,"mills1986Sawi",
"mFByS","agas",,"male ego‘s father‘s brother‘s younger son",,,"mills1986Sawi",
"mFBeD","awe",,"male ego‘s father‘s brother‘s older daughter",,,"mills1986Sawi",
"mFByD","agas",,"male ego‘s father‘s brother‘s younger daughter",,,"mills1986Sawi",
"mFZeS","tim, at",,"male ego‘s father‘s sisters‘s older son",,,"mills1986Sawi",
"mFZyS","tim, at",,"male ego‘s father‘s sisters‘s younger son",,,"mills1986Sawi",
"mFZeD","atirim",,"male ego‘s father‘s sisters‘s older daughter",,,"mills1986Sawi",
"mFZyD","atirim",,"male ego‘s father‘s sisters‘s younger daughter",,,"mills1986Sawi",
"mMBeS","navo, aet",,"male ego‘s mother‘s brother‘s older son",,,"mills1986Sawi",
"mMByS","navo, aet",,"male ego‘s mother‘s brother‘s younger son",,,"mills1986Sawi",
"mMBeD","nai",,"male ego‘s mother‘s brother‘s older daughter",,,"mills1986Sawi",
"mMByD","nai",,"male ego‘s mother‘s brother‘s younger daughter",,,"mills1986Sawi",
"mMZeS","ave",,"male ego‘s mother‘s sisters‘s older son",,,"mills1986Sawi",
"mMZyS","agas",,"male ego‘s mother‘s sisters‘s younger son",,,"mills1986Sawi",
