parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"bruder, mat",,male ego's older brother,,,,from German
myB,bruder,,male ego's younger brother,,,,from German
feB,"bruder, mat",,female ego's older brother,,,,from German
fyB,bruder,,female ego's younger brother,,,,from German
meZ,"matki, mat",,male ego's older sister,,,,
myZ,liki,,male ego's younger sister,,,,
feZ,"matki, mat",,female ego's older sister,,,,
fyZ,liki,,female ego's younger sister,,,,
mF,mamēk,,male ego's father,,,,
mM,nanēk,,male ego's mother,,,,
fF,mamēk,,female ego's father,,,,
fM,nanēk,,female ego's mother,,,,
mSS,vēlek,,male ego's son's son,,,,
mSD,vēlek,,male ego's son's daughter,,,,
mDS,vēlek,,male ego's daughter's son,,,,
mDD,vēlek,,male ego's daughter's daughter,,,,
fSS,vēlek,,female ego's son's son,,,,
fSD,vēlek,,female ego's son's daughter,,,,
fDS,vēlek,,female ego's daughter's son,,,,
fDD,vēlek,,female ego's daugher's daughter,,,,
mFF,iaik,,male ego's father‘s father,,,,
mFM,uauk,,male ego's father's mother,,,,
mMF,iaik,,male ego's mother's father,,,,
mMM,uauk,,male ego's mother's mother,,,,
fFF,iaik,,female ego's father's father,,,,
fFM,uauk,,female ego's father's mother,,,,
fMF,iaik,,female ego's mother's father,,,,
fMM,uauk,,female ego's mother's mother,,,,
mMeB,chau,,male ego's mother's older brother,,,,
mMyB,chau,,male ego's mother's younger brother,,,,
mW,lugutki,,male ego's wife,,,,
fH,lugutka,,female ego‘s husband,,,,
mDH,thēvuska,,male ego's daughter's husband,,,,
fDH,thēvuska,,female ego's daughter's husband,,,,
mSW,thēvuski,,male ego's son's wife,,,,
fSW,thēvuski,,female ego's son's wife,,,,
mWF,thēvuska,,male ego's wife's father,,,,
mWM,thēvuski,,male ego's wife's mother,,,,
mWB,chēlucha,,male ego's wife's brother,,,,
fHF,thēvuska,,female ego's husband's father,,,,
fHM,thēvuski,,female ego's husband's mother,,,,
fHZ,chēluchi,,female ego's husband's sister,,,,
fBW,"chēlutha, chēluvek",,female ego's brother's wife,,,,
mZH,"chēlutha, chēluvek",,male ego's sister's husband,,,,
