parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,ax,ax,male ego's older brother,agaa,,,
myB,düü,tu,male ego's younger brother,,,,
feB,ax,ax,female ego's older brother,agaa,,,
fyB,düü,tu,female ego's younger brother,,,,
meZ,egč,egt͡ʃʰ,male ego's older sister,egee,,,
myZ,düü,tu,male ego's younger sister,,,,
feZ,egč,egt͡ʃʰ,female ego's older sister,egee,,,
fyZ,düü,tu,female ego's younger sister,,,,
mF,aav,aːw̜,male ego's father,,,,
mM,eež,eːt͡ʃ,male ego's mother,,,,
fF,aav,aːw̜,female ego's father,,,,
fM,eež,eːt͡ʃ,female ego's mother,,,,
mS,xüü,xu,male ego's son,,,,
fS,xüü,xu,female ego's son,,,,
mD,oxin,ɔxəŋ,male ego's daughter,,,,
fD,oxin,ɔxəŋ,female ego's daughter,,,,
mSS,ač,at͡ʃʰ,male ego's son's son,,,,
mSD,ač,at͡ʃʰ,male ego's son's daughter,,,,
mDS,zee,ze,male ego's daughter's son,,,,
mDD,zee,ze,male ego's daughter's daughter,,,,
fSS,ač,at͡ʃʰ,female ego's son's son,,,,
fSD,ač,at͡ʃʰ,female ego's son's daughter,,,,
fDS,zee,ze,female ego's daughter's son,,,,
fDD,zee,ze,female ego's daugher's daughter,,,,
mFF,övöö (övög aav),owo,male ego's father‘s father,buural aav,,,
mFM,emee (övög eež),eme,male ego's father's mother,buural eež,,,
mMF,övöö (nagac aav),owo,male ego's mother's father,buural aav,,,
mMM,emee (nagac eež),eme,male ego's mother's mother,buural eež,,,
fFF,övöö (övög aav),owo,female ego's father's father,buural aav,,,
fFM,emee (övög eež),eme,female ego's father's mother,buural eež,,,
fMF,övöö (nagac aav),owo,female ego's mother's father,buural aav,,,
fMM,emee (nagac eež),eme,female ego's mother's mother,buural eež,,,
meBS,ač düü,at͡ʃʰ tu,male ego's older brother's son,,,,
myBS,ač düü,at͡ʃʰ tu,male ego's younger brother's son,,,,
meZS,zee düü,ze tu,male ego's older sister's son,,,,
myZS,zee düü,ze tu,male ego's younger sister's son,,,,
meBD,ač düü,at͡ʃʰ tu,male ego's older brother's daughter,,,,
myBD,ač düü,at͡ʃʰ tu,male ego's younger brother's daughter,,,,
meZD,zee düü,ze tu,male ego's older sister's daughter,,,,
myZD,zee düü,ze tu,male ego's younger sister's daughter,,,,
feBS,ač düü,at͡ʃʰ tu,female ego's older brother's son,,,,
fyBS,ač düü,at͡ʃʰ tu,female ego's younger brother's son,,,,
feZS,zee düü,ze tu,female ego's older sister's son,,,,
fyZS,zee düü,ze tu,female ego's younger sister's son,,,,
feBD,ač düü,at͡ʃʰ tu,female ego's older brother's daughter,,,,
fyBD,ač düü,at͡ʃʰ tu,female ego's younger brother's daughter,,,,
feZD,zee düü,ze tu,female ego's older sister's daughter,,,,
fyZD,zee düü,ze tu,female ego's younger sister's daughter,,,,
mFeB,avga ax,awɢ ax,male ego's father's older brother,,,,
mFyB,avga ax,awɢ ax,male ego's father's younger brother,,,,
mFeZ,avga egč,awɢ egt͡ʃʰ,male ego's father's older sister,,,,
mFyZ,avga egč,awɢ egt͡ʃʰ,male ego's father's younger sister,,,,
mMeB,nagac ax,nagəc ax,male ego's mother's older brother,,,,
mMyB,nagac ax,nagəc ax,male ego's mother's younger brother,,,,
mMeZ,nagac egč,nagəc egt͡ʃʰ,male ego's mother's older sister,,,,
mMyZ,nagac egč,nagəc egt͡ʃʰ,male ego's mother's younger sister,,,,
fFeB,avga ax,awɢ ax,female ego's father's older brother,,,,
fFyB,avga ax,awɢ ax,female ego's father's younger brother,,,,
fFeZ,avga egč,awɢ egt͡ʃʰ,female ego's father's older sister,,,,
fFyZ,avga egč,awɢ egt͡ʃʰ,female ego's father's younger sister,,,,
fMeB,nagac ax,nagəc ax,female ego's mother's older brother,,,,
fMyB,nagac ax,nagəc ax,female ego's mother's younger brother,,,,
fMeZ,nagac egč,nagəc egt͡ʃʰ,female ego's mother's older sister,,,,
fMyZ,nagac egč,nagəc egt͡ʃʰ,female ego's mother's younger sister,,,,
mW,exner,exnər,male ego's wife,,,,
fH,nöxör,noxər,female ego‘s husband,,,,
mDH,xürgen (xüü),xurgəŋ (xu),male ego's daughter's husband,,,,
fDH,xürgen( xüü),xurgəŋ (xu),female ego's daughter's husband,,,,
mSW,ber (oxin),ber (ɔxəŋ),male ego's son's wife,,,,
fSW,ber (oxin),ber (ɔxəŋ),female ego's son's wife,,,,
mWF,xadam aav,xatəm aːw̜,male ego's wife's father,,,,
mWM,xadam eež,xatəm eːt͡ʃ,male ego's wife's mother,,,,
