parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,http://auslan.org.au/dictionary/words/brother-1.html,,male ego's older brother,BROTHER,,,
myB,http://auslan.org.au/dictionary/words/brother-1.html,,male ego's younger brother,BROTHER,,,
feB,http://auslan.org.au/dictionary/words/brother-1.html,,female ego's older brother,BROTHER,,,
fyB,http://auslan.org.au/dictionary/words/brother-1.html,,female ego's younger brother,BROTHER,,,
meZ,http://auslan.org.au/dictionary/words/sister-1.html,,male ego's older sister,SISTER,,,
myZ,http://auslan.org.au/dictionary/words/sister-1.html,,male ego's younger sister,SISTER,,,
feZ,http://auslan.org.au/dictionary/words/sister-1.html,,female ego's older sister,SISTER,,,
fyZ,http://auslan.org.au/dictionary/words/sister-1.html,,female ego's younger sister,SISTER,,,
mF,http://auslan.org.au/dictionary/words/father-1.html,,male ego's father,FATHER,,,Two sign variants used (view 1 and 2 in link)
mM,http://auslan.org.au/dictionary/words/mother-1.html,,male ego's mother,MOTHER,,,Two sign variants used (view 1 and 2 in link)
fF,http://auslan.org.au/dictionary/words/father-1.html,,female ego's father,FATHER,,,Two sign variants used (view 1 and 2 in link)
fM,http://auslan.org.au/dictionary/words/mother-1.html,,female ego's mother,MOTHER,,,Two sign variants used (view 1 and 2 in link)
mS,http://auslan.org.au/dictionary/words/son-1.html OR http://auslan.org.au/dictionary/words/boy-1.html,,male ego's son,SON,,,Two sign variants of BOY used (two separate links)
fS,http://auslan.org.au/dictionary/words/son-1.html OR http://auslan.org.au/dictionary/words/boy-1.html,,female ego's son,SON,,,Two sign variants of BOY used (two separate links)
mD,http://auslan.org.au/dictionary/words/daughter-1.html OR http://auslan.org.au/dictionary/words/girl-1.html,,male ego's daughter,DAUGHTER,,,Two sign variants of GIRL used (two separate links)
fD,http://auslan.org.au/dictionary/words/daughter-1.html OR http://auslan.org.au/dictionary/words/girl-1.html,,female ego's daughter,DAUGHTER,,,Two sign variants of GIRL used (two separate links)
mSS,Fingerspell G and then sign SON (http://auslan.org.au/dictionary/words/son-1.html),,male ego's son's son,FS:G-SON,,,
mSD,Fingerspell G and then sign DAUGHTER (http://auslan.org.au/dictionary/words/daughter-1.html),,male ego's son's daughter,FS:G-DAUGHTER,,,
mDS,Fingerspell G and then sign SON (http://auslan.org.au/dictionary/words/son-1.html),,male ego's daughter's son,FS:G-SON,,,
mDD,Fingerspell G and then sign DAUGHTER (http://auslan.org.au/dictionary/words/daughter-1.html),,male ego's daughter's daughter,FS:G-DAUGHTER,,,
fSS,Fingerspell G and then sign SON (http://auslan.org.au/dictionary/words/son-1.html),,female ego's son's son,FS:G-SON,,,
fSD,Fingerspell G and then sign DAUGHTER (http://auslan.org.au/dictionary/words/daughter-1.html),,female ego's son's daughter,FS:G-DAUGHTER,,,
fDS,Fingerspell G and then sign SON (http://auslan.org.au/dictionary/words/son-1.html),,female ego's daughter's son,FS:G-SON,,,
fDD,Fingerspell G and then sign DAUGHTER (http://auslan.org.au/dictionary/words/daughter-1.html),,female ego's daugher's daughter,FS:G-DAUGHTER,,,
mFF,http://auslan.org.au/dictionary/words/grandfather-1.html,,male ego's father‘s father,GRAND-FATHER,,,Or compound sign of OLD+FATHER
mFM,http://auslan.org.au/dictionary/words/grandmother-2.html,,male ego's father's mother,GRAND-MOTHER,,,"Or compound sign of OLD+MOTHER, i.e. http://auslan.org.au/dictionary/words/grandmother-1.html OR http://auslan.org.au/dictionary/words/grandmother-3.html"
mMF,http://auslan.org.au/dictionary/words/grandfather-1.html,,male ego's mother's father,GRAND-FATHER,,,Or compound sign of OLD+FATHER
mMM,http://auslan.org.au/dictionary/words/grandmother-2.html,,male ego's mother's mother,GRAND-MOTHER,,,"Or compound sign of OLD+MOTHER, i.e. http://auslan.org.au/dictionary/words/grandmother-1.html OR http://auslan.org.au/dictionary/words/grandmother-3.html"
fFF,http://auslan.org.au/dictionary/words/grandfather-1.html,,female ego's father's father,GRAND-FATHER,,,Or compound sign of OLD+FATHER
fFM,http://auslan.org.au/dictionary/words/grandmother-2.html,,female ego's father's mother,GRAND-MOTHER,,,"Or compound sign of OLD+MOTHER, i.e. http://auslan.org.au/dictionary/words/grandmother-1.html OR http://auslan.org.au/dictionary/words/grandmother-3.html"
