"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","keziwa",,"male ego's older brother",,,"berndt1954kamano","http://www.jstor.com/stable/40328954"
"myB","kezibakɔ:wɔi ",,"male ego's younger brother",,,"berndt1954kamano",""
"feB","",,"female ego's older brother",,,"berndt1954kamano",""
"fyB","",,"female ego's younger brother",,,"berndt1954kamano",""
"meZ","kezimana:'gɔ:' ",,"male ego's older sister",,,"berndt1954kamano",""
"myZ","kezimana:'gɔ:' ",,"male ego's younger sister",,,"berndt1954kamano",""
"feZ","",,"female ego's older sister",,,"berndt1954kamano",""
"fyZ","",,"female ego's younger sister",,,"berndt1954kamano",""
"mF","a‘banu, kezinɔ'",,"male ego's father",,,"berndt1954kamano",""
"mM","no‘, kezinɔ'",,"male ego's mother",,,"berndt1954kamano",""
"fF","",,"female ego's father",,,"berndt1954kamano",""
"fM","",,"female ego's mother",,,"berndt1954kamano",""
"mS","kezaniŋgɔ:' ",,"male ego's son",,,"berndt1954kamano",""
"fS","",,"female ego's son",,,"berndt1954kamano",""
"mD","kezijamuŋgɔi",,"male ego's daughter",,,"berndt1954kamano",""
"fD","",,"female ego's daughter",,,"berndt1954kamano",""
"mSS","anabu",,"male ego's son's son",,,"berndt1954kamano",""
"mSD","anabu",,"male ego's son's daughter",,,"berndt1954kamano",""
"mDS","anabu",,"male ego's daughter's son",,,"berndt1954kamano",""
"mDD","anabu",,"male ego's daughter's daughter",,,"berndt1954kamano",""
"fSS","",,"female ego's son's son ",,,"berndt1954kamano",""
"fSD","",,"female ego's son's daughter ",,,"berndt1954kamano",""
"fDS","",,"female ego's daughter's son ",,,"berndt1954kamano",""
"fDD","",,"female ego's daugher's daughter ",,,"berndt1954kamano",""
"mFF","kezinowɔigɔ:wɔi ",,"male ego's father‘s father",,,"berndt1954kamano",""
"mFM","kezira:rei",,"male ego's father's mother",,,"berndt1954kamano",""
"mMF","",,"male ego's mother's father",,,"berndt1954kamano",""
"mMM","",,"male ego's mother's mother",,,"berndt1954kamano",""
"fFF","kezidjara",,"female ego's father's father ",,,"berndt1954kamano",""
"fFM","",,"female ego's father's mother ",,,"berndt1954kamano",""
