"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","-ianqai, -ka'au",,"male ego's older brother",,,,
"myB","-ianqai, -bif",,"male ego's younger brother",,,,
"feB","-ianqai, -ka'au",,"female ego's older brother",,,,
"fyB","-ianqai, -bif",,"female ego's younger brother",,,,
"meZ","-ianqai, -ka'au",,"male ego's older sister",,,,
"myZ","-ianqai, -bif",,"male ego's younger sister",,,,
"feZ","-ianqai, -ka'au",,"female ego's older sister",,,,
"fyZ","-ianqai, -bif",,"female ego's younger sister",,,,
"mF","-oma'",,"male ego's father",,,,
"mM","-xala'",,"male ego's mother",,,,
"fF","-oma'",,"female ego's father",,,,
"fM","-xala'",,"female ego's mother",,,,
"mS","-opai",,"male ego's son",,,,
"fS","-opai",,"female ego's son",,,,
"mD","-opai",,"male ego's daughter",,,,
"fD","-opai",,"female ego's daughter",,,,
"mSS","-rat qai",,"male ego's son's son",,,,
"mSD","-rat qai",,"male ego's son's daughter",,,,
"mDS","-rat qai",,"male ego's daughter's son",,,,
"mDD","-rat qai",,"male ego's daughter's daughter",,,,
"fSS","-rat qai",,"female ego's son's son",,,,
"fSD","-rat qai",,"female ego's son's daughter",,,,
"fDS","-rat qai",,"female ego's daughter's son",,,,
"fDD","-rat qai",,"female ego's daugher's daughter",,,,
"mFF","-rata'",,"male ego's father‘s father",,,,
"mFM","-rata'",,"male ego's father's mother",,,,
"mMF","-rata'",,"male ego's mother's father",,,,
"mMM","-rata'",,"male ego's mother's mother",,,,
"fFF","-rata'",,"female ego's father's father",,,,
"fFM","-rata'",,"female ego's father's mother",,,,
"fMF","-rata'",,"female ego's mother's father",,,,
"fMM","-rata'",,"female ego's mother's mother",,,,
"meZS","-rat",,"male ego's older sister's son",,,,
"myZS","-rat",,"male ego's younger sister's son",,,,
"meZD","-rat, -rat emaq",,"male ego's older sister's daughter",,,,
"myZD","-rat, -rat emaq",,"male ego's younger sister's daughter",,,,
"feBS","-rat",,"female ego's older brother's son",,,,
"fyBS","-rat",,"female ego's younger brother's son",,,,
"feBD","-rat, -rat emaq",,"female ego's older brother's daughter",,,,
"fyBD","-rat, -rat emaq",,"female ego's younger brother's daughter",,,,
"mFeB","-oma'",,"male ego's father's older brother",,,,
"mFyB","-oma'",,"male ego's father's younger brother",,,,
"mFeZ","-xaler",,"male ego's father's older sister",,,,
"mFyZ","-xaler",,"male ego's father's younger sister",,,,
"mMeB","-umeer",,"male ego's mother's older brother",,,,
"mMyB","-umeer",,"male ego's mother's younger brother",,,,
"mMeZ","-xala'",,"male ego's mother's older sister",,,,
"mMyZ","-xala'",,"male ego's mother's younger sister",,,,
"fFeB","-oma'",,"female ego's father's older brother",,,,
"fFyB","-oma'",,"female ego's father's younger brother",,,,
"fFeZ","-xaler",,"female ego's father's older sister",,,,
"fFyZ","-xaler",,"female ego's father's younger sister",,,,
"fMeB","-umeer",,"female ego's mother's older brother",,,,
"fMyB","-umeer",,"female ego's mother's younger brother",,,,
"fMeZ","-xala'",,"female ego's mother's older sister",,,,
"fMyZ","-xala'",,"female ego's mother's younger sister",,,,
"mW","-emaq",,"male ego's wife",,,,
"fH","-misi",,"female ego‘s husband",,,,
"mDH","-rat, rat masar",,"male ego's daughter's husband",,,,
"fDH","-rat, rat masar",,"female ego's daughter's husband",,,,
"mSW","-rat, rat eqar, -rat, -rat emaq",,"male ego's son's wife",,,,
"fSW","-rat, rat eqar, -rat, -rat emaq",,"female ego's son's wife",,,,
"mWF","-umeer",,"male ego's wife's father",,,,
"mWM","-xaler",,"male ego's wife's mother",,,,
"fHF","-umeer",,"female ego's husband's father",,,,
"fHM","-xaler",,"female ego's husband's mother",,,,
"mFeBS","-ianqai, -ka'au",,"male ego's father‘s older brother‘s son",,,,
"mFyBS","-ianqai",,"male ego‘s father‘s younger brother‘s son",,,,
"mFeZS","-ian",,"male ego's father‘s older sister‘s son",,,,
"mFyZS","-ian",,"male ego‘s father‘s younger sister‘s son",,,,
"mFeBD","-gasqai, -ka'au",,"male ego's father‘s older brother‘s daughter",,,,
"mFyBD","-gasqai, -bif",,"male ego‘s father‘s younger brother‘s daughter",,,,
"mFeZD","-ian, -dias, -bruman yis",,"male ego's father‘s older sister‘s daughter",,,,
"mFyZD","-ian, -dias, -bruman yis",,"male ego‘s father‘s younger sister‘s daughter",,,,
"mMeBS","-ian",,"male ego's mother‘s older brother‘s son",,,,
"mMyBS","-ian",,"male ego‘s mother‘s younger brother‘s son",,,,
"mMeZS","-ianqai, -ka'au",,"male ego's mother‘s older sister‘s son",,,,
"mMyZS","-ianqai, -bif",,"male ego‘s mother‘s younger sister‘s son",,,,
"mMeBD","-ian, -dias, -bruman yis",,"male ego's mother‘s older brother‘s daughter",,,,
"mMyBD","-ian, -dias, -bruman yis",,"male ego‘s mother‘s younger brother‘s daughter",,,,
"mMeZD","-gasqai, -ka'au",,"male ego's mother‘s older sister‘s daughter",,,,
"mMyZD","-gasqai, -bif",,"male ego‘s mother‘s younger sister‘s daughter",,,,
"fFeBS","-ianqai, -ka'au",,"female ego's father‘s older brother‘s son",,,,
"fFyBS","-ianqai, -bif",,"female ego‘s father‘s younger brother‘s son",,,,
"fFeZS","-ian, -dias, -bruman yis",,"female ego's father‘s older sister‘s son",,,,
"fFyZS","-ian, -dias, -bruman yis",,"female ego‘s father‘s younger sister‘s son",,,,
"fFeBD","-gasqai, -ka'au",,"female ego's father‘s older brother‘s daughter",,,,
"fFyBD","-gasqai, -bif",,"female ego‘s father‘s younger brother‘s daughter",,,,
"fFeZD","-ian",,"female ego's father‘s older sister‘s daughter",,,,
"fFyZD","-ian",,"female ego‘s father‘s younger sister‘s daughter",,,,
"fMeBS","-ian, -dias, -bruman yis",,"female ego's mother‘s older brother‘s son",,,,
"fMyBS","-ian, -dias, -bruman yis",,"female ego‘s mother‘s younger brother‘s son",,,,
"fMeZS","-ianqai, -ka'au",,"female ego's mother‘s older sister‘s son",,,,
"fMyZS","-ianqai, -bif",,"female ego‘s mother‘s younger sister‘s son",,,,
"fMeBD","-ian",,"female ego's mother‘s older brother‘s daughter",,,,
"fMyBD","-ian",,"female ego‘s mother‘s younger brother‘s daughter",,,,
"fMeZD","-gasqai, -ka'au",,"female ego's mother‘s older sister‘s daughter",,,,
"fMyZD","-gasqai, -bif",,"female ego‘s mother‘s younger sister‘s daughter",,,,
