parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,nana,,male ego's older brother,,,,
myB,wobia,,male ego's younger brother,,,,
feB,nana,,female ego's older brother,,,,
fyB,wobia,,female ego's younger brother,,,,
meZ,nana,,male ego's older sister,,,,
myZ,wobia,,male ego's younger sister,,,,
feZ,nana,,female ego's older sister,,,,
fyZ,wobia,,female ego's younger sister,,,,
mF,ida,,male ego's father,,,,
mM,bia,,male ego's mother,,,,
fF,ida,,female ego's father,,,,
fM,bia,,female ego's mother,,,,
mS,yang,jaŋ,male ego's son,omnga,,,daughter/son from somebody elses perspective
fS,yang,jaŋ,female ego's son,omnga,,,daughter/son from somebody elses perspective
mD,yang,jaŋ,male ego's daughter,omnga,,,daughter/son from somebody elses perspective
fD,yang,jaŋ,female ego's daughter,omnga,,,daughter/son from somebody elses perspective
mSS,kaga,,male ego's son's son,,,,
mSD,kaga,,male ego's son's daughter,,,,
mDS,kaga,,male ego's daughter's son,,,,
mDD,kaga,,male ego's daughter's daughter,,,,
fSS,kaga,,female ego's son's son,,,,
fSD,kaga,,female ego's son's daughter,,,,
fDS,kaga,,female ego's daughter's son,,,,
fDD,kaga,,female ego's daugher's daughter,,,,
mFF,kaga,,male ego's father‘s father,,,,
mFM,kaga,,male ego's father's mother,,,,
mMF,kaga,,male ego's mother's father,,,,
mMM,kaga,,male ego's mother's mother,,,,
fFF,kaga,,female ego's father's father,,,,
fFM,kaga,,female ego's father's mother,,,,
fMF,kaga,,female ego's mother's father,,,,
fMM,kaga,,female ego's mother's mother,,,,
meBS,yang,,male ego's older brother's son,,,,
myBS,yang,,male ego's younger brother's son,,,,
meZS,woga,,male ego's older sister's son,,,,
myZS,woga,,male ego's younger sister's son,,,,
meBD,yang,,male ego's older brother's daughter,,,,
myBD,yang,,male ego's younger brother's daughter,,,,
meZD,woga,,male ego's older sister's daughter,,,,
myZD,woga,,male ego's younger sister's daughter,,,,
feBS,yayango,,female ego's older brother's son,,,,
fyBS,yayango,,female ego's younger brother's son,,,,
feZS,yang,,female ego's older sister's son,,,,
fyZS,yang,,female ego's younger sister's son,,,,
feBD,yayango,,female ego's older brother's daughter,,,,
fyBD,yayango,,female ego's younger brother's daughter,,,,
feZD,yang,,female ego's older sister's daughter,,,,
fyZD,yang,,female ego's younger sister's daughter,,,,
mFeB,ida,,male ego's father's older brother,,,,
mFyB,ida,,male ego's father's younger brother,,,,
mFeZ,ango,,male ego's father's older sister,,,,
mFyZ,ango,,male ego's father's younger sister,,,,
mMeB,woga,,male ego's mother's older brother,,,,
mMyB,woga,,male ego's mother's younger brother,,,,
mMeZ,bia,,male ego's mother's older sister,,,,
mMyZ,bia,,male ego's mother's younger sister,,,,
fFeB,ida,,female ego's father's older brother,,,,
fFyB,ida,,female ego's father's younger brother,,,,
fFeZ,ango,,female ego's father's older sister,,,,
fFyZ,ango,,female ego's father's younger sister,,,,
fMeB,woga,,female ego's mother's older brother,,,,
fMyB,woga,,female ego's mother's younger brother,,,,
fMeZ,bia,,female ego's mother's older sister,,,,
fMyZ,bia,,female ego's mother's younger sister,,,,
mW,yua,,male ego's wife,menge,,,husband from somebody else's perspective
fH,eml,,female ego‘s husband,kepnge,,,wife from somebody else's perspective
mDH,ngobo,ŋobo,male ego's daughter's husband,,,,
fDH,ngobo,ŋobo,female ego's daughter's husband,,,,
mSW,ngalago,ŋalago,male ego's son's wife,aluba,,,
fSW,ngalago,ŋalago,female ego's son's wife,aluba,,,
mWF,ngobo,ŋobo,male ego's wife's father,,,,
mWM,ngalago,ŋalago,male ego's wife's mother,,,,
mWB,ngakom,ŋakom,male ego's wife's brother,,,,
mWZ,sawok,,male ego's wife's sister,,,,
fHF,ngalago,ŋalago,female ego's husband's father,,,,
fHM,ngalago,ŋalago,female ego's husband's mother,,,,
fHB,ŋalago,ŋalago,female ego's husband's brother,,,,
fHZ,ŋalago,ŋalago,female ego's husband's sister,,,,
fBW,ŋalago,ŋalago,female ego's brother's wife,,,,
mZH,mkalo,mə'kalo,male ego's sister's husband,,,,that is also what the husbands of two sisters call each other
fZH,bit,,female ego's sister's husband,,,,
mFBeS,nana,,male ego‘s father‘s brother‘s older son,,,,
mFByS,wobia,,male ego‘s father‘s brother‘s younger son,,,,
mFBeD,nana,,male ego‘s father‘s brother‘s older daughter,,,,
mFByD,wobia,,male ego‘s father‘s brother‘s younger daughter,,,,
mFZeS,olia,,male ego‘s father‘s sisters‘s older son,,,,
mFZyS,olia,,male ego‘s father‘s sisters‘s younger son,,,,
mFZeD,olia,,male ego‘s father‘s sisters‘s older daughter,,,,
mFZyD,olia,,male ego‘s father‘s sisters‘s younger daughter,,,,
mMBeS,olia,,male ego‘s mother‘s brother‘s older son,,,,
mMByS,olia,,male ego‘s mother‘s brother‘s younger son,,,,
mMBeD,olia,,male ego‘s mother‘s brother‘s older daughter,,,,
mMByD,olia,,male ego‘s mother‘s brother‘s younger daughter,,,,
mMZeS,nana,,male ego‘s mother‘s sisters‘s older son,,,,
mMZyS,wobia,,male ego‘s mother‘s sisters‘s younger son,,,,
mMZeD,nana,,male ego‘s mother‘s sisters‘s older daughter,,,,
mMZyD,wobia,,male ego‘s mother‘s sisters‘s younger daughter,,,,
fFBeS,nana,,female ego‘s father‘s brother‘s older son,,,,
fFByS,wobia,,female ego‘s father‘s brother‘s younger son,,,,
fFBeD,nana,,female ego‘s father‘s brother‘s older daughter,,,,
fFByD,wobia,,female ego‘s father‘s brother‘s younger daughter,,,,
fFZeS,olia,,female ego‘s father‘s sisters‘s older son,,,,
fFZyS,olia,,female ego‘s father‘s sisters‘s younger son,,,,
fFZeD,olia,,female ego‘s father‘s sisters‘s older daughter,,,,
fFZyD,olia,,female ego‘s father‘s sisters‘s younger daughter,,,,
fMBeS,olia,,female ego‘s mother‘s brother‘s older son,,,,
fMByS,olia,,female ego‘s mother‘s brother‘s younger son,,,,
fMBeD,olia,,female ego‘s mother‘s brother‘s older daughter,,,,
fMByD,olia,,female ego‘s mother‘s brother‘s younger daughter,,,,
fMZeS,nana,,female ego‘s mother‘s sisters‘s older son,,,,
fMZyS,wobia,,female ego‘s mother‘s sisters‘s younger son,,,,
fMZeD,nana,,female ego‘s mother‘s sisters‘s older daughter,,,,
fMZyD,wobia,,female ego‘s mother‘s sisters‘s younger daughter,,,,
mWZH,mkalo,mə'kalo,the husbands of two sisters,,,,
fHBW,inak,,husband's brother's wife,,,,
fHZH,ngobo,ŋobo,husband's sister's husband,,,,
